text,label
they have a fast and good service .,1
"wonderful , friendly , and charming owners !",1
Negative,0
it is a bit of a dive but that gives it great character .,1
their level of honesty was top notch .,1
i recommend this place and location .,1
i would recommend this place .,1
there were literally pools of grease .,0
my experience this time was extremely frustrating .,0
Positive,0
i love this place !,1
nice little place with both indoor and outdoor seating .,1
"i highly recommend the halibut , but everything on the menu is delicious !",1
"good fast service , descent price and good ambience .",1
and great drink specials .,1
what a disappointment .,0
had to grab a waiter for refills .,0
not impressed .,0
"no , i just asked if you had ever been to japan .",0
shiloh grill is always a solid choice .,1
restaurant impossible should stop by and help this establishment .,0
so you do n't need plates to share the apps .,0
to say it was bad service is an understatement .,0
"both were absolutely amazing , not too heavy and super fresh .",1
i always have to drive to a location farther away to get it .,0
"after eating there , i wish i had n't bothered .",0
i 'm not big into ice skating but this is super fun .,1
highly recommend for a wonderful dinner - will definitely be back !,1
after a short test drive we sat down to go over the numbers .,0
useless company and a waste of my time .,0
extremely nice and the only person i let touch my hair besides myself .,1
"cozy place , nicely lit made you forget about the strip mall locale .",1
we will definitely be coming back !,1
we ordered take out for a family celebration yesterday and were pleasantly surprised .,1
the sushi is ok and the service is awful .,0
very long wait times .,0
i would recommend asking if one is available .,1
my husband and i loved this place !,1
horrible company .,0
it took me a good _num_ minutes of driving around .,0
"decent food , at a reasonable price , and an attentive waiter .",1
very efficient and kept us informed every step of the way !,1
"our car is very smooth so far , i love it ... .",1
great food !,1
top notch bike shop .,1
"good selection , great pricing , and outstanding ice-cream .",1
the doctor sucked !,0
this place is great for grabbing some amazing carne y pollo asada .,1
i would definitely recommend giving this place a try .,1
no different from what they have at your local circle k .,0
papa j 's is no longer the only game in town .,0
i love shopping here .,1
they will deliver via mail too .,1
very bland and veal was tough pasta and veal had no salt .,0
the gyoza was tasty and delicious and made fresh there on the premises !,1
absolutely love this place !,1
the service was very attentive at the bar .,1
as i was by myself this was not an option .,0
"save yourself the trip ... nothing to see here , folks !",0
i have been calling the owner for three days now and no return call .,0
nice done eggs .,1
great food !,1
the best veterinary hospital i 've ever been to .,1
_num_ . ),0
service is great sushi is even better .,1
_num_ dollars for six dishes !,0
thank you for not steering me wrong yelpers !,1
thanks guys !,1
"the order arrived , but the chicken fingers were missing .",0
i got an ice team sandwich larger than my hand .,1
"very nice , clean office too .",1
the chicken noodle soup is homemade and excellent .,1
"lovely on the outside , disappointing on the inside .",0
wonderful day for family .,1
traditional japanese sushi and fresh quality .,1
"unfortunately , i was unimpressed with the quality of my beverage .",0
"this place has great customer service , excellent food and at a good price .",1
that 's all on us ... not complaining about that .,0
food was most disgusting i have ever had in my entire life .,0
my advice is to sign up for a block and be bold .,1
great service and great attitude .,1
the food is somehow worse than before ?,0
thank you !,1
very cool place to visit with lots of history .,1
`` your total is $ _num_ . '',0
it is delicious !,1
a one of a kind deli .,1
they are very punctual with their appointments .,1
the service here is always stellar .,1
there are some repeat customers who are n't so kind .,0
they have excellent mexican food at a really reasonable price .,1
awesome day with family .,1
the food was delicious !,1
this place is a gem .,1
thanks lone wolf .,1
stopped in on the fourth of july for evening cocktail and small meal .,0
good food but not everything was cooked right .,1
i wish i would have researched this place more before renting here .,0
we were visiting from miami and highly recommend this place .,1
they are fantastic !,1
"however , i did like the service !",0
"they were fast , friendly and did a great job .",1
love this tanning salon !,1
this was quite the interesting find on yelp .,1
"however , the past three times i 've gone there , has been horrible .",0
"strange menu : pasta , but no burritos .",0
"but , hey !",1
"the food is already bland , then to deliver it cold ?",0
so effing good !,1
the thai fried rice with chicken is one of my favorites .,1
the free chips and salsa was great !,1
definitely will go there again .,1
i almost forgot - i really enjoy their decorations .,1
love this place !,1
"the room smelled stale and gross , and was poorly lit .",0
why waste my time you morons !,0
it turned out mostly mediocre .,0
absolutely love this place !,1
love it !,1
"i wish i could smoke , drink and play video poker in here ! ''",0
they switched my room .,0
this place is a great frame place !,1
server just came by and apologized which does n't help my starving children !,0
"she came out , measured and delivered on time , as promised .",1
my top tip is to go for slices .,1
the owners are very friendly and have added their personality into the experience !,1
i gave it _num_ stars for lack of process .,0
the kind of food that is real mexican .,1
this took the _num_ to a _num_ .,0
quality of food is always good here and i 'm never disappointed .,1
the server refused to serve me because the barista had my card .,0
their food is always excellent .,1
"we 're karaoke enthusiasts , so were in search of a great local bar .",1
i ordered miso soup and my friends ordered the octopus salad to start .,0
the atmosphere is chill and the service is always very good .,1
no business this inefficient should be around .,0
another great date place in my book !,1
the food is consistently good every time i come here .,1
all good .,1
really horrible bedside manner .,0
"this was just perfect , not to sweet , but extremely flavorful .",1
everything we have tried was really good .,1
favorite slice in vegas .,1
i 'm a customer for life !,1
great food been coming for a few years .,1
the grounds and pools were kept so beautifully .,1
"price is great , and there are plenty of options on the menu .",1
they keep prices very reasonable and affordable .,1
but i think as a server she could have asked .,0
i love the feel of being right on the ranch .,1
"i just left because i was left sitting , waiting again .",0
everyone was very sweet .,1
service is beyond amazing and friendly .,1
i wo n't be back .,0
he needs to be fired and needs to be some changes made .,0
even if your not that hungry the coffee bar is excellent .,1
i love this chipotle .,1
if u want it eat otherwise u can leave .,0
i really like their take on it .,1
the ugly : no warm greeting .,0
no problems there .,0
very disappointed with this vet center .,0
appointment times mean nothing to this practice .,0
love this place !,1
"no explanation , no apology , nothing .",0
"great ny style pizza , thinner crust .",1
could n't be more disappointed or angry .,0
i would definitely recommend these guys .,1
"great atmosphere , tasty food , good pricing .",1
all were amazing !,1
i 'm so confused by some of these reviews .,0
its like walking into a mexican restaurant and all the wait staff were chinese .,0
i love this place !,1
i like my dentists to care when you are in horrible pain .,0
so good and the jalepeno cream sauce was perfect .,1
i also enjoyed the art that decorated the walls ... pretty cool place .,1
i love to go into zinc in the afternoon and sit at the bar .,1
this dentist office is amazing .,1
this is my favorite place to go .,1
"i love burgers , so this was great .",1
the beer garden rocks .,1
so far this is my favorite chinese restaurant .,1
gorgeous resort and grounds .,1
they are juicy and delicious with a bun that is perfect .,1
and they keep getting my order wrong most of the time .,0
nothing to write home about .,0
i give noodles _num_ stars for consistency and flavor .,1
this stuff was not worth a quarter of the price !,0
friendly and fast service always .,1
great food .,1
once we took a bite into it though ... .,0
this place is awesome and honest !,1
"go on the weekends , they have live music !",1
prices and proportions are reasonable .,1
he 's just wonderful .,1
best coffee i had in pittsburgh .,1
of all the roberto 's this location is my favorite .,1
i was blatantly lied to several times about the status of my car .,0
line out the door an _num_ people working .,0
"i get alright service sometimes , then terrible at other times .",0
we both enjoyed the doughnuts we picked out and should have bought more .,1
"but kayla , our cashier ?",0
not on this airline !,0
the staff is extremely knowledgeable and friendly .,1
"the staff this time was rude , unhelpful and ignored us .",0
i also thought they had a poor color selection at this place .,0
"his staff has always been professional , courteous , and more than welcoming .",1
princess market definitely got my vote !,1
best ever.,1
great place to socialize with family or friends !,1
i had _num_ of their beers and all were very good .,1
"this store is poorly managed , disorganized , dangerous and not friendly .",0
really nice staff too !,1
"the menu is huge , so you 'll find something that does n't disappoint .",1
jennifer helped us and provided some additional information regarding insurance and jewelry care .,1
"wow , are their sausages wonderful .",1
love !,1
so so good and fresh .,1
on top of that he is very rude and has no customer service skills .,0
i was n't as impressed with buca as i wanted to be .,0
do not order from this pizza hut take your business elsewhere !,0
the downside is all the calories i 'm capable of eating .,1
katie is an absolute sweetheart !,1
great sandwiches .,1
fish was fresh .,1
there is no question that the decor of the artisan is legendary .,0
worth eating there on every opportunity .,1
not good for takeout .,0
i would opt out in eating chicken and steak here .,0
it was generously loaded with goodies and everything was so fresh .,1
"they were fast , friendly and ready to go with our to go orders .",0
first time visiting this restaurant .,1
lemon custard really hit the spot for me .,1
the shrimp fried rice is delish !,1
quaint family owned business .,1
love their steak and garlic mashed potatoes !,1
thanks .,1
i caught the lite rail back home ... very convenient !,1
better than subway and the owners are very nice people .,1
pizza is so tasty and the ingredients are high quality .,1
such has not been my experience .,0
fresh homemade pasta for $ _num_ lb !,1
came with really tasty garlic toast .,1
what a disappointment !,0
$ _num_ for a small orange juice ?,0
the flavor of it was amazing though .,1
sick of seeing squad cars at the bottom of the hill .,0
"typically , it is $ _num_ .",0
breakfast for lunch is the best .,1
_num_ .,0
one of if not the best in town .,1
"one bad apple or even two , but the entire place ?",0
i ca n't wait to go back .,1
imagine glass being poured into a metal container every few hours .,0
we continue to be regulars and recommend this vet operation to others .,1
he measured and then returned with the beautiful finished product .,1
was in and out quickly and the lady that helped me was very friendly .,1
it 's a great place to go with friends .,1
they are also super slow .,0
dont waste your time or money on this dump .,0
great store .,1
the monte cristo was good too .,1
worst pizza i every had !,0
no one really gets to know anyone .,0
i will not recommend ordering a spinach pizza from here .,0
this is the most dull irish pub i have ever been to .,0
the shop is family owned and operated .,1
the place is pretty adorable .,1
the employees seemed rather unhappy all-around .,0
love this place !,1
so i only ate half of each .,0
my biggest complaint is that customer service is seriously lacking at this location .,0
i stopped in for a pedicure and received fast and friendly service .,1
this place is great !,1
how sweet !,1
i enjoyed this restaurant .,1
extremely helpful and friendly staff !,1
there were other customers of hertz with the same situation as well .,0
would recommend the staff and the pharmacy !,1
awful .,0
no thanks .,0
the food was great ; that mac and cheese is life changing .,1
they took great care of us and i 'd highly recommend them !,1
outdoor seating in good weather .,1
i can honestly say that they 're the best mechanic i 've ever had .,1
keep up the good work .,1
the vet here is fabulous !,1
truly a neighborhood institution .,1
get some manners and learn how to serve all of your customers .,0
food was decent but i waited _num_ minutes for a grilled cheese sandwich !,0
only prob is that i it took so long to get the food here .,0
thanks matt and team for treating a lady like a lady !,1
also their braised pork with fries was good too .,1
she did n't like it .,0
all five of us were completely let down by what was delivered .,0
i live close by .,0
this place is delicious !,1
everyone there is extremely nice too .,1
the food came out so fast and it was delicious .,1
the bathrooms reeked of weed .,0
will be back !,1
excellent selection and taste !,1
the food is super fresh and delicious !,1
waitresses were not in any hurry to get their orders out .,0
i went there this past weekend with a friend and enjoyed their dim sum !,1
food was top rated .,1
"great service , pretty toes with a precious flower !",1
the lovely ladies that work here obviously know what they 're doing .,1
great neighborhood wine bar with great food .,1
zero stars !,0
she is very nice and fills the water for you .,1
great accommodations and the breakfast buffet was also better than expected .,1
their salsa bar was also very nice .,1
great place .,1
service was very good and quick also .,1
love it !,1
but time has not been kind to this place .,0
the location and staff gives off bad vibes .,0
great service !,1
this place is just pure greatness .,1
horrible costumer service !,0
no help to be found .,0
the spider roll is my favorite and the philly roll is my boyfriends favorite .,1
their green salad is really good too - simple and good .,1
the parts department gentleman was very rude .,0
very nice mom and pop local business .,1
i was so impressed with this hotel .,1
you know - i made my plane but the services here are lame .,0
it 's good southern cookin ' y'all !,1
sometimes they have great deals on organic produce .,1
the small touches make a big difference .,1
family owned and quick turn around time with your services .,1
i enjoy the chicken salad - very good !,1
its like a chinese restaurant running out of rice .,0
food was excellent !,1
the free self serve water next to the bar is a nice touch too .,1
pretty damn good .,1
their food is mediocre at best but ridiculously overpriced .,0
"good price , good food .",1
they just do n't listen and push you through the line too quickly .,0
but when i came back their was no credit .,0
fuck that i do n't need to be disrespected like that .,0
so happy .,1
lasagna bland and mushy !,0
we have been going here for _num_ years and its always consistent .,1
it 's a shame the service is so poor because the food is delicious .,0
the bread is chewy and hot and grilled just right .,1
the table side prepared guac was amazing .,1
they do n't seem to blow dry after a standard haircut .,0
had a wonderful time .,1
they are always so nice !,1
you feel like you are important when you dine here .,1
everything tasted fresh .,1
very helpful and responsive staff .,1
you 'll be hooked !,1
the menu here is very simple .,1
the bartender had a terrible attitude ... until it was time to tip her .,0
save yourself the trouble and the money .,0
very courteous service and just one of those bars that become your regular .,1
they have the very best subs in the valley !,1
she took over for our server and was extremely attentive .,0
but because of the _num_ star review the owner called my daughter .,0
2nd time though kinda irritated me .,0
they are the best !,1
awful customer service .,0
good job .,1
the service is great and very personable .,1
always a smile when u walk in super fast service and great food !,1
awesome service .,1
"if you enjoy mexican food , this is the place to be !",1
it was simply a way to `` get through it '' .,0
i highly recommend this place to relax and be pampered .,1
the best looking denny 's restaurant i 've been to .,1
"last time i had a turkey sandwich , it was horrible .",0
i love this place !,1
first item of note was no brown rice .,0
beer battered veggie portobello rolls are extremely good .,1
i wish that all retail could be this great and this cool .,1
i was in las vegas for the holidays and needed a fill .,0
"i have to say , i was beyond impressed !",1
sometimes you just want awesome neighborhood mexican take out .,0
his office is beautiful and the aquarium is so relaxing .,1
"it 's not cheap , but it 's worth it .",1
also tried their steak sandwich and loved that too .,1
fast delivery and great food .,1
"the tenders , ribs , chicken are all great .",1
my burger was incredible .,1
the best fast mexican food ever !,1
do n't believe all the hype .,0
"trust me , you do n't want a courtyard room .",0
i was in the store less then _num_ seconds .,0
everyone there wants to make you happy and is proud of what they create .,1
"now , i understand something going wrong with your order now and again .",0
i 've been there twice now and had excellent service .,1
it 's not easy to push my buttons and piss me off .,0
my local home depot .,1
"hate to say it , but subway is much better .",0
but stay away from this company .,0
i love this place !,1
rented a car over a month ago for our flight into charlotte at 6pm .,0
the curry alone was not appetizing .,0
generous with ingredients and terribly fresh !,1
"a nice airport , good wifi , food selection before security is so so .",1
this place is definitely my new favorite .,1
the pizza was barely warmer than room temperature .,0
all in all we had a great experience and we would definitely recommend them .,1
i had the chicken and dumplings it was great .,1
"dogs just ok , nothing special and same with the burgers .",0
"definitely will see ya again , no matter if we moves or not !",1
fries are decent .,1
"mark the owner is very straight forward , honest and easy to work with .",1
i do n't know .,0
"anyway , i ordered a `` light and fluffy '' smoothie .",0
both of us love the outdoors !,1
really great chips and salsa !,1
the onion rings were great !,1
perfect experience .,1
they do n't give you dishes for chips and salsa .,0
so nypd you just lost a return customer .,0
"very nice , quick , efficient and cost effective .",1
nice neighborhood hangout .,1
came here twice and loving it .,1
_num_ hours later and i still did not have my pizza .,0
the line was not too long but from here the customer experience went downhill .,0
"best part , you get a piece of chocolate with your purchase .",1
great onion rings !,1
"everyone deserves health care , but this is a dingy , overworked place .",0
incredible !,1
i got bits all over my body .,0
we got some food sat down and ate .,0
or was american expecting me to just mail them in and forget ?,0
amazing !,1
"of the four employees working there , zero wore gloves .",0
the service is good .,1
presentation was also bad .,0
ca n't believe they could not find a way to see me sooner .,0
"hi staff was rude , unprofessional and i will never go back .",0
the service was friendly so i 'll give _num_ stars for that at least .,0
so much failure for such a traditional dish .,0
good food .,1
horrible breakfast service .,0
i wo n't ever come back to buying their awful business !,0
the owner was super friendly and very helpful .,1
staff was friendly and fast !,1
i would recommend elsewhere .,0
their jeweler would n't be back until the end of february .,0
it continued for another week and i cancelled .,0
i wo n't be sending my princess here no longer .,0
they insisted the other store did n't send it .,0
the ribs were pretty good but at $ _num_ they should have been .,0
"my mom was so happy , she was in tears !",1
"what a great place to shop , learn , and browse .",1
the filling was plenty and very tasty .,1
dr. jones was very good and efficient during the tests .,1
_num_ .,0
"i love fondue , but i 'm not coming back to this restaurant .",0
hopefully they bring it back again !,1
awful awful .,0
i had the italian combo sandwich and it was delicious .,1
place is run by a family and has been since it first opened .,1
"had the opportunity to talk to the owner , what a lovely lady .",1
beautiful work .,1
they did refund my $ _num_ .,0
this is a fabulous airport .,1
"after _num_ years in retail management , this was unacceptable .",0
delicious pizza and wings .,1
good return policy also .,1
their tiramisu cake is delightful !,1
the vet techs are always happy to help with whatever we need .,1
staff is super friendly and everything is yummy .,1
everyone i take that comes from out of town loves the food here .,1
vary friendly staff and great pizza .,1
"always had friendly service , though the place gets busy and parking is rough .",1
we had been renting as our car was in the shop .,0
thank you toy box !,1
if i was rating the success of the surgeon i would rate _num_ starts .,0
not to mention a great selection and knowledgeable doctor !,1
sunset station is a fine property .,1
i refused and asked to speak to the owner .,0
absolutely love their coffee .,1
there was no lemon or anything fresh .,0
the staff is very friendly .,1
this made us very happy !,1
your business should too .,0
service was terrible .,0
how this place is getting _num_ and _num_ stars is beyond me .,0
this place has such a cool mix of different foods .,1
strong recommendation .,1
lots of fresh produce .,1
nice option to get a half or a full roll .,1
the customer service was excellent considering there is none in most businesses .,1
great ambience but a bit pricey .,1
overall this place is a perfect place for a beautiful meal and setting .,1
"we are talking , usually _num_ days late .",0
horrible service at this store .,0
dang it 's good !,1
last time on the same flight it was almost _num_ hours .,0
some of the best bread i 've had anywhere in the country is here .,1
"uh , ugly , small , dull .",0
christmas brunch ... awsome !,1
the desert selection was limited to some terrible pie and chocolate and vanilla pudding .,0
actually they thought it had a lot of options .,1
so i sent an email .,0
i will continue to use them .,1
they get all my business as well as my clients .,1
she was about _num_ and obviously was n't trained to recognize good merchandise !,0
pho tastes great .,1
when we had the pork chop - generous portion but a bit fatty .,1
good chips and salsa plus their fish tacos are wonderful !,1
i avoid this location at all times .,0
okay that was little rude !,0
good prices and even better food .,1
overall a great experience and we will be back !,1
my prime rib was just ok .,0
stop wasting your time .,0
quite good !,1
knew exactly what i wanted !,1
an idiot like this should n't be allowed on the floor working on customers .,0
the food is delicious .,1
thank you !,1
best way to get a high quality mattress for a great price .,1
"it was very chaotic , very crowded and felt like a generic chain .",0
we were disappointed for the last time .,0
the food was terrific as well as the mixed drinks !,1
"fast , friendly service and all you need for shipping , printing and more .",1
the food and atmosphere was quite charming .,1
"it looked horrible , and it obviously did n't look like my body .",0
we could not wait to leave .,0
the absolute best chinese food in charlotte !,1
"great , hearty lunch meals at affordable prices .",1
also bought the groupon and i loved the place .,1
it costs $ _num_ for a manicure and $ _num_ for a pedicure .,0
love this place !,1
"we walked in , no greeting , sat down and waited for a menu .",0
the bar reeks of smoke and the bar table feels sticky .,0
"excellent , fast greens .",1
regular customers are treated like family !,1
we will not be staying here again .,0
this tiny little dump is amazing .,1
this is overall a gem .,1
i love the pollo rico special with rice and beans .,1
"the side salads were fine , pretty typical .",0
my stay at comfort suites was ok .,0
pad thai with chicken - spicy was amazing !,1
"bad , bad , bad stay away !",0
"we have mixed reviews , ourselves , though .",0
the burland jewelry center still knows the meaning of customer service .,1
i love this place !,1
enjoyed full continental breakfast .,1
very very tasty .,1
i will not be back ever !,0
an outdoor table is a must .,1
"no one was there , we waited _num_ minutes and then called .",0
nice .,1
would n't take the chance .,0
their free salsa and chips are so good too !,1
been coming here for _num_ years .,1
the bar tender did not even say hi when i came in .,0
the facility is clean and a relaxed atmosphere .,1
"delicious meal , great service , inviting atmosphere .",1
totally ignorant .,0
the worst !,0
does a company not stand behind their quality work anymore ?,0
i just did n't have the same experience that other people did .,0
"it varies because with or without appointments , sometimes i 've waited _num_ mins .",0
they always do a great job on my eyebrows !,1
the italian food is good also .,1
good food for a good price and the service was great as well !,1
the service here is great .,1
very romantic .,1
he is super helpful and knowledgable !,1
i love this place and am proud to support their business .,1
service is always so amazing .,1
sirloin noodle soup is the best !,1
i was just in with my mother to buy thanksgiving dishes .,0
this theatre has a fun atmosphere to go see a movie at .,1
terrible !,0
she did n't know what to say and was just looking at me .,0
i would definitely recommend this shop to everyone .,1
and the salad bar is the best !,1
i was of age but not planning on drinking .,0
good wings and drink prices during happy hr .,1
"tortillas are a little thick , but still very good .",1
"professional , courteous , helpful and exceptional customer service .",1
certainly would recommend this hospital .,1
do not get keys made here !,0
got the mediterranean salad and boy did it hit the spot .,1
"they considered an empty , short hallway as a room .",0
great food and really inexpensive .,1
"this is not chuck e cheese , people !",0
this is one of my favorites in pittsburgh .,1
she helped me style a flower arrangement and it turned out really pretty .,1
big restaurant but great service .,1
always enjoy it here !,1
"when i got home , i fed the leftovers to the chickens !",0
"everything was great , right down to the scrumptious flourless chocolate cake !",1
they always have pretty items on display .,1
new favorite place for ice cream .,1
"the pizza is pretty big , but bigger is not always better my friends .",0
it was partially wrong so i corrected and she said ok and hung up .,0
so this is probably one of my favorite restaurants in the valley .,1
very disappointed in this service !,0
excellent service and highly professional .,1
service was efficient and young lady was polite too .,1
the bartender was very rude .,0
the rest of the menu is also decent .,1
the drinks are amazing .,1
excellent italian rum cake .,1
"without that , it would 've tasted of nothing .",0
the people are always friendly and thankful .,1
it tasted like it came out of a _num_ cent can .,0
it was so cool .,1
i love walking around here .,1
it 's just mediocre .,0
"however , the customer service here is horrible .",0
nice sports bar .,1
rude staff .,0
"service is pitiful , i have never seen any form of management in there .",0
except that i love it !,1
they have the best and biggest egg rolls i have ever seen !,1
"and i , quite frankly , remain unimpressed .",0
they must of been to lazy to pick it up and put it back .,0
great rolls and awesome specials .,1
today is one of my highlights of bad service .,0
i was very pleased with his work .,1
one of my favorite haunts in my neighborhood .,1
thank you ray !,1
"professional , on time and will treat you like royalty .",1
thanks for the great service .,1
reasonable prices for _num_ and it was very tasty !,1
"for days it has been going down , then up , then down .",0
awesome service .,1
friendly staff .,1
"we ordered dessert , but our brownie sundae had no brownies .",0
"so , you get where this is going , right ?",0
thank you !,1
good deli food .,1
when the chips came they were cold and gross .,0
excellent salon .,1
the best part is the price .,1
all entrees are quite big and enough to feed two .,1
this is the worst apartment i have ever lived in .,0
i can indulge on their stuff whenever !,1
it took me a year to find a good one .,1
it 's so unfortunate because the rest of the weekend was fabulous !,0
mediocre dish with mediocre taste .,0
very interesting decor and characters that run the place .,1
apparently they do n't need the patrons money anymore .,0
the office is super clean and very well run .,1
it was such a shame .,0
the service was fast and attentive .,1
but i will !,1
the atmosphere here at night is also very pleasant and upscale .,1
then failed to ever come talk with me .,0
every food item i have had from this restaurant has been great .,1
their bagels are good both toasted and not .,1
everything is great !,1
i have attended many times and always love seeing the people .,1
lazy ass piss poor food .,0
tonight was our first time eating here .,0
the pho is the best in town but underrated is the won ton .,1
my favorite bar in madison .,1
nobody even acknowledged my presence .,0
portion for both the food and wine are very small .,0
we ate at carrabba 's in chandler last night .,0
dr. ron is amazing and his staff is great !,1
honestly i am somewhat snobby about authentic mexican food .,1
always a full house here .,1
they made several promises and did not keep _num_ .,0
all of the staff is great .,1
i def will be coming back !,1
it was absolutely ridiculous .,0
about _num_ weeks later i called to make an appointment on a saturday .,0
"so just out of principle , i think the whole order should be refunded .",0
the food was very good !,1
you 'll enjoy it .,1
these associates are not even at & t trained .,0
"prices are fair , and good considering the quality .",1
my sister loves their spinach feta scones .,1
great service from marcus .,1
windy city is a great shop .,1
there is a huge slide for the kids enjoyment .,1
stupid kids running everywhere .,0
i am glad we did not rent from this company after all .,0
"clear eyes , great skin and renewed energy .",1
waffle houses are bomb but this one is my favorite .,1
"friendly , courteous , caring and thoughtful !",1
very poor service .,0
"the staff , the ambience , and the delicious food .",1
this place did not disappoint !,1
the worst starbucks i have been to !,0
service was phenomenal !,1
prices where decent and holiday sales helped as well .,1
glad to have found someone who i can count on for years to come !,1
"quick service , food delicious ... .",1
"the chips , salsa and guacamole are all incredible .",1
no bell hop service !,0
excellent fish .,1
an excellent dining experience .,1
i always build my own pasta and they do exactly what i ask !,1
best mexican food in the east valley !,1
good dept store .,1
you fooled me once linda .,0
wo n't be back .,0
my baby loves everything !,1
"thirty minutes after eating , i had to visit the bathroom with urgency .",0
the staff was very young and very inexperienced .,0
it is absolutely mind blowing .,1
i would and have recommend dr .,1
"while azteca had the largest selection , it just is n't worth it .",0
got a pulled pork sandwich and it was so good !,1
worst than eating a bag of candy .,0
great selection with a very down-to-earth staff ready and willing to help out .,1
we are so happy we discovered it while driving around vegas .,1
the atmosphere was pleasant and full of energy .,1
several repair request were made throughout the year .,0
this place was great !,1
"every mcdonalds has employees that hate their job , but never show it .",0
the experience is not worth the price .,0
"very good experience , would use them again in a heartbeat .",1
this place makes taco bell seem gourmet !,0
still no internet .,0
will visit again when in town next year for sure !,1
( that might also explain the meat being overdone ) .,0
one day we will be back and maybe i will have a pizza .,1
this places blows and i am pissed .,0
beautiful patio area .,1
the service was good but not great .,1
the staff are friendly and efficient .,1
also every time i drive thru they always get my special requests right .,1
highly highly recommended !,1
"however , they have some really nice things inside !",1
great pizza !,1
i waited _num_ freaking hours !,0
she had zero personality and hated her life it seemed .,0
props to this amazing place !,1
back then it was to eat in the coffee shop .,1
the blueberry scone was wonderful .,1
lousy !,0
i was able to have an excellent workout .,1
i bring my son with me and get the father and son discount .,1
"needless to say , there are plenty if better options around .",0
and i loved it !,1
i love that this store is right down the street from my house !,1
this flower shop is one of the best in the area !,1
waist of my time and another $ _num_ !,0
"needless to say , we sat there for about _num_ mins .",0
my boyfriend and i went to dinner here last saturday .,0
she indicated that a long wait to be acknowledged is not common practice .,0
the food was horrible !,0
i would recommend this salon to everyone .,1
always excellent tortillas and fajitas .,1
highly recommended !,1
what makes this one special is the interesting clientele .,1
i gave it two chances and both times the same issue .,0
poor service .,0
worst best buy i 've ever been to .,0
staff friendly and seem to enjoy working there .,1
this is a great little place .,1
fantastic !,1
bad service and even worse `` food . '',0
such a great deal !,1
not a good sign .,0
i like domino 's pizza when i just want to have cheap pizza delivered .,0
the ambiance of the place is that straight from a vintage movie .,0
the year passes are great and pay for themselves .,1
"in addition , the carne asada was not what i expected .",0
i really loved the urban garden themed outside part .,1
she turned out to be the only pleasant person during my whole experience .,0
best breakfast place ever !,1
i loved the food .,1
saigon is an amazing places for noodles and such .,1
do yourself a favor and drop in .,1
"my boyfriend who hates indian food , loved it !",1
really good bagels and awesome eggs breakfast sandwich !,1
"i could eat the lentil soup for breakfast , lunch and dinner !",1
i will certainly be back .,1
pizza was cold and pretty much waist of money .,0
i loved the decor and colors that i could relax and enjoy my surroundings .,1
they have horrible customer service .,0
will definitely make a return trip here for a 2nd round .,1
kathy does my hair & she is amazing !,1
very reasonable guy and willing to make things right .,1
my son 's had a great time .,1
do n't drop the check before asking if we want dessert .,0
awesome drinks .,1
overall a great place to drink .,1
the delivery time was spot-on if not earlier than quoted .,0
he apologized at the follow up appointment .,0
great price for the amount of food you get .,1
one thing they do exceptionally well is their desserts !,1
what a great place .,1
inside the booths and the artwork have some mexican flair .,1
always good .,1
i have no clue why people this this place was good .,0
nothing to write home about .,0
somebody just does n't give a **** !,0
they actually said i should call another company because they 're really busy .,0
= ) thank you !,1
the service was lousy and our server forgot to bring my daughter 's order .,0
"after that , quit .",0
i am sorry i ca n't give less than _num_ star .,0
very relaxing and clean .,1
"great food , great service , great lunch !",1
i should have just popped it back in myself instead of going to banner !,0
will skip this stop next time !,0
"fast , hot and fresh !",1
stay far away from this place .,0
manager mike was soo nice and helpful .,1
i do n't even want to wear them around the house .,0
"i saw that the hot sicilian focaccia was good , and ate it .",1
everyone around me said it smelled so good and wanted taste samples .,1
love the food .,1
"when i got into my vehicle , i noticed another issue .",0
the price is incredibly fair .,1
i called _num_ or _num_ times and getting the same nonsense .,0
the food is good .,1
thanks guys you are amazing !,1
chips are stale .,0
excellent pricing as well .,1
not sure really worth the price .,0
"the nice lady , amber , was so awesome .",1
the atmosphere is super cute .,1
best sushi in town !,1
after _num_ minutes with loyalty department i am no longer a tv customer again .,0
they have some tasty margarita 's as well .,1
"slow and challenging service , limited ability to print on site .",0
awesome conversation .,1
very nice bike shop with helpful and knowledgable staff .,1
it 's family owned so of course that always makes ya feel good .,1
good food and i am a regular .,1
i slept in and missed it .,0
i came to this place years ago when i first moved to the valley .,0
it 's filthy and the workers are rude .,0
maybe this is one of reasons why they have closed down the scottsdale location !,0
fancy pets is great !,1
best thai food in vegas .,1
i wo n't support local business if they are n't up to standards .,0
"well located and extremely personable , this was a great find .",1
dr. lee is friendly and professional .,1
"after all , thats the point of coming to vegas , right ?",0
my wife and i adopted a kitten here and she 's awesome .,1
very fulfilling meal .,1
i highly recommend the sweet potato fries !,1
lots of dressing rooms and the staff is very attentive .,1
"the couple did n't argue , just left .",0
"i love the vibe here , small , friendly and the kitchen is spotless .",1
it 's hard to enjoy any restaurant when you are unhappy with the service .,0
great coffee and outstanding customer service !,1
the bartender that was running the liquor portion was ridiculously slow .,0
the food is delicious and home made -- -- no complaints here !,1
new one arrived in perfect condition .,1
the margaritas are the best and service is top notch .,1
great food .,1
the portions were extremely small to begin with .,0
very friendly and accommodating staff .,1
